relative_path,category,extension,size_bytes,size_human,modified_utc,hash_type,hash_value,cad_version_code,cad_version_label,pdf_pages,image_width,image_height,zip_entries,zip_uncompressed_bytes,risk_flags,zip_extension_counts,zip_suspicious_entries
20260710223037/shading/Colmap/images/1783694075.282648.png,Image,.png,1352835,1.29 MB,2026-07-20T15:28:10+00:00,sha256-full,5b16c56e357fafb9a708ff791cdaaf0e5886aa0be726bf9347b72fe79317cc4e,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694015.927068.png,Image,.png,980056,957.09 KB,2026-07-20T15:26:29+00:00,sha256-full,70e401008ffb169d0570c8fe0227f2a90b2e8f1c2158d6fc9e06e2d1b8b319cb,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693974.868915.png,Image,.png,1215655,1.16 MB,2026-07-20T15:25:23+00:00,sha256-full,c6e5d53ffabc078e39dbd528099ad5ebba72eefd9afb967b8953d79095b350df,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693943.004294.png,Image,.png,1121810,1.07 MB,2026-07-20T15:24:31+00:00,sha256-full,7515711c7cb536864eeed960ca9916d60bab056a9713a4d65fbd969ca917115d,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693856.514630.png,Image,.png,1310849,1.25 MB,2026-07-20T15:22:22+00:00,sha256-full,56a5a2381fbae62fb4db5a5a615f1169912749e687cb43105a577c5c48b0ef83,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693952.019212.png,Image,.png,1349348,1.29 MB,2026-07-20T15:24:45+00:00,sha256-full,9f2cde9d0315187e2edb03730a484858b121b6ab103ea2f9ce0307e79f5e3cfe,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693964.336635.png,Image,.png,915616,894.16 KB,2026-07-20T15:25:04+00:00,sha256-full,cd245680b0510483d9d7f56caa9b43fc7f5eefb06652a41cc87b0712050991dd,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694085.190136.png,Image,.png,1375320,1.31 MB,2026-07-20T15:28:26+00:00,sha256-full,1229c012883bc875c13e258af57e3a9a5a3eac4b4cda6cfec253d283c4706b59,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694014.409612.png,Image,.png,1137983,1.09 MB,2026-07-20T15:26:27+00:00,sha256-full,36c02c928c98449476164d0ebab224d9640293421eb4a770af5bcbe5a4b46c76,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693914.531443.png,Image,.png,970393,947.65 KB,2026-07-20T15:23:47+00:00,sha256-full,497a7b22c2ce74986ffaeda9f7e4f5631222e837f986339eb49d002c9b32090f,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694055.556926.png,Image,.png,688137,672.01 KB,2026-07-20T15:27:36+00:00,sha256-full,ae4fe162f53a198bf385bc0ecf796e44ac3f6231247996990b7ba3a0c9e00150,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693997.629360.png,Image,.png,1043140,1018.69 KB,2026-07-20T15:26:02+00:00,sha256-full,ba42879fa43bc1037c47e75a634e60b049373776850845888dc20e37bd50a536,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693928.633970.png,Image,.png,998968,975.55 KB,2026-07-20T15:24:09+00:00,sha256-full,ef0440a8aa9d0610a6a027f7aa71ced73f6321afe0ec06bee2ec9fbf14fba940,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694054.039565.png,Image,.png,715363,698.60 KB,2026-07-20T15:27:34+00:00,sha256-full,d66197e10404aede8b1f593b1783ca52b9663395ccf79575740375cc13444d84,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694025.834461.png,Image,.png,1408943,1.34 MB,2026-07-20T15:26:47+00:00,sha256-full,c0e80a68c150a3feefe2623a9bd9a4c3575d96ab065e56074a76a0491a97fa35,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694015.302202.png,Image,.png,1011732,988.02 KB,2026-07-20T15:26:28+00:00,sha256-full,d18efc27c9c795d5919d45f7ceb242a4c617de2337fe3075a70ad503cace5f1d,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693843.661646.png,Image,.png,1386628,1.32 MB,2026-07-20T15:21:57+00:00,sha256-full,07d1c2a1e40a0438cb6c0632972c37c62bae013d4123fe0aab8a3f0effc1a820,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693937.381123.png,Image,.png,1292662,1.23 MB,2026-07-20T15:24:23+00:00,sha256-full,1942ddd1244cc01347a8c92007a847283842acf50de2a15aa018a5892be3c3ec,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693882.309773.png,Image,.png,1326995,1.27 MB,2026-07-20T15:23:04+00:00,sha256-full,0cf46bc6a235f7b61d6cdce5d467a13bdfbf5327854ed89fcb076da31c478de5,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693964.068861.png,Image,.png,1123564,1.07 MB,2026-07-20T15:25:05+00:00,sha256-full,07b1cd804ef5dae53f864b58657345010569b895aca2b5afa8f23c8ff5304d26,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694079.209951.png,Image,.png,1444650,1.38 MB,2026-07-20T15:28:16+00:00,sha256-full,8f58a6b816fe2e9f94aed68734ccfec465df579dbe88b55f72d84347d234867f,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693988.435926.png,Image,.png,1385892,1.32 MB,2026-07-20T15:25:50+00:00,sha256-full,079af52e6abd0ff2f3e6d40ff22aa9027c218bed19942cc85c6f83dfb32bb8a7,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693945.414250.png,Image,.png,1098883,1.05 MB,2026-07-20T15:24:34+00:00,sha256-full,e8b81630cbed258ed81c46323d6dacc07c1fff84c56761d3eb3a264d88a4628e,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693854.104689.png,Image,.png,1314349,1.25 MB,2026-07-20T15:22:18+00:00,sha256-full,88e5803fad0d09376f0759eaa77ea660aba29a6619e6522e523c803ccdd9fb06,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693869.992350.png,Image,.png,1230156,1.17 MB,2026-07-20T15:22:42+00:00,sha256-full,396f14a8adad156bc404f8506dd62b6233d9ce75d452896218dc0b307f8f9299,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693944.521654.png,Image,.png,1062653,1.01 MB,2026-07-20T15:24:33+00:00,sha256-full,943e60fe2ade292e72894b5ec00a875edd15b460de3df9f4a298fe5242a1b8e3,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693937.024095.png,Image,.png,1310559,1.25 MB,2026-07-20T15:24:21+00:00,sha256-full,eb5589a56f7f78746e7c3dc0ec46916741bc407fd0001b53dea5a54a8ac4bfdf,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694007.179822.png,Image,.png,1195669,1.14 MB,2026-07-20T15:26:16+00:00,sha256-full,7105a10ad127439945eb2b3f16b8ae7d6d73d5bba51f0d5bf138e7070d79fe7b,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693874.187416.png,Image,.png,1264796,1.21 MB,2026-07-20T15:22:48+00:00,sha256-full,1aebe48ead88053dd82896a9b1eedc10852244351508e085c695c0e7fbcc30ff,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694047.434572.png,Image,.png,1005712,982.14 KB,2026-07-20T15:27:25+00:00,sha256-full,c703fb47f01b48d39e352df43390ea2735041fa27c7e4ea80104464509cde77f,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694012.892264.png,Image,.png,1159311,1.11 MB,2026-07-20T15:26:25+00:00,sha256-full,988cc8272192a5efeee2f6e3b89ff571f193757206c940abe1e2938d3183d525,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693875.437012.png,Image,.png,1297987,1.24 MB,2026-07-20T15:22:51+00:00,sha256-full,d53501a6e4df1ce9771df995f83db25223c5dcce90d567212c0028a27a36ace1,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693927.116667.png,Image,.png,935488,913.56 KB,2026-07-20T15:24:07+00:00,sha256-full,6415018592b47e11baea0acec06a8f09235b78b786b5353125e40d5b15bf9a15,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694081.619870.png,Image,.png,1214693,1.16 MB,2026-07-20T15:28:20+00:00,sha256-full,16f26a68398ffd82f92dbf6f363b7163f13ac2a65cd03f078493d528fbf109dc,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694056.717265.png,Image,.png,823620,804.32 KB,2026-07-20T15:27:38+00:00,sha256-full,d6ea59e51584fe93d266865c9f2ff8a8597b044d70c49842f16479dce8878b1a,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694006.287255.png,Image,.png,1193650,1.14 MB,2026-07-20T15:26:15+00:00,sha256-full,4d73882fabb9e3dcc339bf9d04f5d9991be4bff0979252ff54ba0757b8e8d125,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693856.782372.png,Image,.png,1297650,1.24 MB,2026-07-20T15:22:23+00:00,sha256-full,4962df399300adc06e3c17a251ed3206d7c9de05594f9d16afbf8a95af576def,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694065.464500.png,Image,.png,1382037,1.32 MB,2026-07-20T15:27:53+00:00,sha256-full,aaa04766f9d210f01ee3138b5d971dec83f067aa684a17812df4ec5a2c8a05e1,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693976.297021.png,Image,.png,1189307,1.13 MB,2026-07-20T15:25:27+00:00,sha256-full,9f0aa697f82d2b1eaa44863100d9d8e2ed518c125d304d59686fff9a726966b0,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693860.084865.png,Image,.png,1175077,1.12 MB,2026-07-20T15:22:26+00:00,sha256-full,a77831beec77472beda24d009ef83ea9593fe90c7ca522eae77b1c73fa11452a,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693889.539555.png,Image,.png,577561,564.02 KB,2026-07-20T15:23:11+00:00,sha256-full,30e4662c3fc267e4336b7992fb4291bf89ece24cf13fcd74f9601faedea54bf2,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693944.253884.png,Image,.png,1062828,1.01 MB,2026-07-20T15:24:34+00:00,sha256-full,7e038073c328042076722f1341f59bf0612851d8ef77a567af9ae1e14ffdee44,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693883.559366.png,Image,.png,1205848,1.15 MB,2026-07-20T15:23:05+00:00,sha256-full,2a26ad674e5866d7cc8e7382d32b7c89c9357ba85c7c70c4caf826e9fbe424aa,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693847.856706.png,Image,.png,1428649,1.36 MB,2026-07-20T15:22:08+00:00,sha256-full,2d69ef0fe973aeffb547e7ada2cca5310207b05b97b7d714f2c0a2af85ee953b,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693952.911780.png,Image,.png,1375096,1.31 MB,2026-07-20T15:24:47+00:00,sha256-full,645dbac408bacbb46aa01a4b0a8542e9de9b7e460774e1d431edf87b126d264a,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693929.526589.png,Image,.png,971410,948.64 KB,2026-07-20T15:24:11+00:00,sha256-full,06e1d937dadf48d4f11bc20b21802eee30154b3d2d738bef224b02f94082c43f,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694030.654321.png,Image,.png,1390803,1.33 MB,2026-07-20T15:26:58+00:00,sha256-full,99bd7ee362cbd2d23f69cc3f36879e7af6da9bb72c2cf1c1f2c5501dbdeebdca,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694078.049634.png,Image,.png,1358613,1.30 MB,2026-07-20T15:28:14+00:00,sha256-full,a5736773e8af6c9204543a178e017521040a08de5b98c25ab219f5f1c63977ed,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693956.839071.png,Image,.png,1228450,1.17 MB,2026-07-20T15:24:52+00:00,sha256-full,fc19a33d9f663d3e5d5f89efce273581a41b0bcd305504c1dfe4de0028ff8bc4,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693916.941348.png,Image,.png,1458528,1.39 MB,2026-07-20T15:23:51+00:00,sha256-full,115b649a483dd737ee389c7bc1efe9c4083742c09a3192c9247d29d6351fd930,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694011.731912.png,Image,.png,1168873,1.11 MB,2026-07-20T15:26:24+00:00,sha256-full,60c75e03ff8da6822bc5731efa6e655dc021f801a956b54ae95748b42810ae7e,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693902.124742.png,Image,.png,1297292,1.24 MB,2026-07-20T15:23:30+00:00,sha256-full,310c96df0c046239f0a75f88b582cd922ae3dd831ebc706967d10f79d11835cf,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693981.473908.png,Image,.png,1202345,1.15 MB,2026-07-20T15:25:33+00:00,sha256-full,c52c825594acb7a0403d1341637a0b7a9075efdcebedd8cae2be5d13c7ec5ce8,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693909.176018.png,Image,.png,1119764,1.07 MB,2026-07-20T15:23:40+00:00,sha256-full,06120a8a9249241ebb9c952c7699cb337db9f9380dc0522eacb1517baa72a800,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693865.529520.png,Image,.png,1313741,1.25 MB,2026-07-20T15:22:36+00:00,sha256-full,c5af569d4c2719a617cff491660307b5ba710f3c7be512f99f5b00059a3e5ae0,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693927.473634.png,Image,.png,1074659,1.02 MB,2026-07-20T15:24:07+00:00,sha256-full,42f8fb6a0f1bbe538c75289f5957f721f51c4d7f89bb11d8ac9edc693e488966,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693845.982323.png,Image,.png,1393995,1.33 MB,2026-07-20T15:22:04+00:00,sha256-full,b1d73a6c34dc10eb2d187999a1c875ba94fff0d581c5c5d004fe138a0af04a1b,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693943.361316.png,Image,.png,1163977,1.11 MB,2026-07-20T15:24:31+00:00,sha256-full,c7fbee958a010f1ddfb5d109ad2f864e5c978c31b98352f27dfe5a821dce4d85,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693892.217254.png,Image,.png,682938,666.93 KB,2026-07-20T15:23:14+00:00,sha256-full,c1aab25da65f9f212b8ffc75dda5567790d001308ab2c26aaf0e3c7387a63195,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694076.264475.png,Image,.png,1308449,1.25 MB,2026-07-20T15:28:11+00:00,sha256-full,57390379bff175d667c3b3bb92f01541494a93435d0cc6dafbd267b26a5c60e4,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693919.351277.png,Image,.png,1419187,1.35 MB,2026-07-20T15:23:55+00:00,sha256-full,548e8dd715e2d47edc157dc3f94d5bc4610cffc8d15829096f528bc49b8dd89c,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693985.579727.png,Image,.png,1412117,1.35 MB,2026-07-20T15:25:41+00:00,sha256-full,4eae5e45b53044c2560faf8caebe5a3d3ca169b5b885f2a994666fcaa7d0ecb7,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693923.546341.png,Image,.png,1283120,1.22 MB,2026-07-20T15:24:02+00:00,sha256-full,80857ceeaf36d200b1ddec461c1d39e2be30ce32843e8e9b3f82cd6c978aeb0a,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693984.151608.png,Image,.png,1319320,1.26 MB,2026-07-20T15:25:39+00:00,sha256-full,d1c3ad5c07946f908ec2b5a3b2adafb2a3dfc3bfc83cffbddcf76d26d43b206b,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693983.794581.png,Image,.png,1352165,1.29 MB,2026-07-20T15:25:39+00:00,sha256-full,cfeac10fdc4c58f1d656fb98e320f57182b0ddb223e1a9fa06f902adc94e89dd,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694061.537121.png,Image,.png,1391193,1.33 MB,2026-07-20T15:27:45+00:00,sha256-full,570bc7f7fcd94560dbfae8d514934a2de851e1807909c49354d6212476dee4f4,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693843.929418.png,Image,.png,1372590,1.31 MB,2026-07-20T15:21:58+00:00,sha256-full,7fc118f6f5bd991f212510d7ec52455302f5734d4bfe11fb538d7a56acd88b0d,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693940.951409.png,Image,.png,1198655,1.14 MB,2026-07-20T15:24:28+00:00,sha256-full,66feaa0e6d0801fe09cb2782147d64d876d08f75fb4796203f88b96ac92846ba,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693920.868639.png,Image,.png,1299111,1.24 MB,2026-07-20T15:23:58+00:00,sha256-full,d6f5f8255670d840bbd3ce78ff8af063cdcd647b476d792b1d3d8fb9e170b1d7,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693930.151333.png,Image,.png,1010962,987.27 KB,2026-07-20T15:24:12+00:00,sha256-full,0dcc2bc5720996aa7b761bf80da87963ee1c66dcc03546c5a0d3398fc2790a68,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694028.512161.png,Image,.png,1463854,1.40 MB,2026-07-20T15:26:53+00:00,sha256-full,0a997eabd643d6a614966a065f71571c1b08d47d5f6f91eb890d55269034f3c2,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693984.687175.png,Image,.png,1367271,1.30 MB,2026-07-20T15:25:40+00:00,sha256-full,e319f2ebd98af5fa811dbe27da724027fa5095687a514bf7e2a7c8010ed67249,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694081.976896.png,Image,.png,1296403,1.24 MB,2026-07-20T15:28:20+00:00,sha256-full,c52d30cc274f7692ecbcd8cb7d9c13ba60bccfde853e88dc1200c1059ee5c82c,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694007.536849.png,Image,.png,1212984,1.16 MB,2026-07-20T15:26:16+00:00,sha256-full,eb0804b8632e3b2f1ace396d4b77abc0aefbc4abaa61918d7eb38d6c9cb0e473,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694048.951935.png,Image,.png,748564,731.02 KB,2026-07-20T15:27:27+00:00,sha256-full,67089e7b6ccc10997233ffe8b24b18ef0ff02a6e000c59b52a78e2e61cfd9268,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694041.989918.png,Image,.png,1291257,1.23 MB,2026-07-20T15:27:16+00:00,sha256-full,8e817a859ec82992ee9b4e0f1af16bc0e59afc88b7b76262bd8f870984f5cbde,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693937.916661.png,Image,.png,1278465,1.22 MB,2026-07-20T15:24:23+00:00,sha256-full,88a2a7b19cbde651c2175841a54b73667be290700f9b4bf6de4a2a94d874ff29,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693879.275039.png,Image,.png,1354991,1.29 MB,2026-07-20T15:22:58+00:00,sha256-full,8e8ddfcb11eae45eaf7c93ef7747ff55c870f74c1c7de127fb918e0bddd27eb7,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693872.848562.png,Image,.png,1233065,1.18 MB,2026-07-20T15:22:48+00:00,sha256-full,be4e3c9a175a378ce0038562fccf45067fb5131350334e495478afbc1aed29cc,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693945.771306.png,Image,.png,1124114,1.07 MB,2026-07-20T15:24:34+00:00,sha256-full,44b7ee7251436309f9b27992f9f03fd49c6ea33a115b91bc2f3f18a9b01f5b3e,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693949.341511.png,Image,.png,1108248,1.06 MB,2026-07-20T15:24:40+00:00,sha256-full,15a9103336b5d4ddbcecc6910c107d67b5b404098f5deabb618396765da4e446,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694075.907492.png,Image,.png,1349503,1.29 MB,2026-07-20T15:28:11+00:00,sha256-full,426cb4304b75cf1b34c27ff79710249c3715dd6d70de662d0909d6cd0e50c7b6,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694049.219704.png,Image,.png,725753,708.74 KB,2026-07-20T15:27:27+00:00,sha256-full,98e02fcfdb1bf09f7674b6649828d840801125a9ed630a40f67e5fa6b24dd8f1,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693981.741678.png,Image,.png,1160004,1.11 MB,2026-07-20T15:25:35+00:00,sha256-full,424d3ed6496456f3112d06eda86be8e38da2040e6f9bcb638ea802a1f3dc496c,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693870.884916.png,Image,.png,1244999,1.19 MB,2026-07-20T15:22:44+00:00,sha256-full,4ddf530d730f4c4aa4f2425ea4b7f92c377f73567f437b51d16dca36e9c0900c,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
